word,score,wordCount,SVM_Rank
labelling,-7.832531823919458,1,17977
suggestion,-7.834626722300518,29,17978
semblance,-7.835715026510596,7,17979
dunno,-7.836691208441971,8,17980
win7,-7.83713267815048,1,17981
crystallized,-7.83846527850414,13,17982
values,-7.841713394768344,25,17983
worry,-7.843782942587753,78,17984
aforementioned,-7.84403673468225,9,17985
'nuff,-7.847363330713613,5,17986
filtered,-7.850387295672856,30,17987
parameters,-7.854232826787094,5,17988
connector,-7.856491726392607,1,17989
purpose,-7.8572525785931955,50,17990
allspice,-7.859474228372267,1,17991
depression,-7.863511259764161,2,17992
intimidated,-7.8639342810065,1,17993
scream,-7.866276480835268,1,17994
hate,-7.869465809095164,136,17995
pennies,-7.871352019361115,8,17996
shown,-7.876552113341313,71,17997
decides,-7.880265543749516,19,17998
frothing,-7.883064474381406,2,17999
waved,-7.8839719088597136,6,18000
roland,-7.885359545527255,13,18001
47,-7.886416510357348,1,18002
molly,-7.887973774273615,1,18003
misconception,-7.891432648138938,1,18004
front,-7.89758304673534,71,18005
experiment,-7.8976285465758895,28,18006
iffy,-7.899810400677266,1,18007
jason,-7.900379433224334,1,18008
carafe,-7.904761969285277,10,18009
bc,-7.914459626462067,4,18010
injury,-7.916557665276798,20,18011
chows,-7.917310981323022,1,18012
acting,-7.9175999271084585,2,18013
throttle,-7.920153249926077,1,18014
themed,-7.9216233453537725,12,18015
martha,-7.922576498585055,1,18016
louder,-7.92324439921981,1,18017
pointless,-7.925671369451493,1,18018
collect,-7.9262045638602405,1,18019
spills,-7.930366027041764,9,18020
vaccuum,-7.932445411400321,1,18021
separating,-7.9340184770658695,2,18022
branding,-7.935852693735317,1,18023
11,-7.945450625849649,92,18024
postage,-7.948339682986624,16,18025
it.but,-7.950688954234927,1,18026
condor,-7.962082799889728,1,18027
markup,-7.962352896721457,2,18028
nabisco,-7.96920762223246,9,18029
heroin,-7.9754242401293745,1,18030
pith,-7.980954831132994,15,18031
happened,-7.985135040464456,107,18032
haze,-7.987844300313004,1,18033
rumblings,-7.993374286161885,1,18034
initially,-7.9941008770397435,22,18035
pasteurized,-7.998671220026889,1,18036
woo,-7.9986903391248525,2,18037
lori,-7.998798648931299,30,18038
listed,-8.003490437202332,148,18039
index,-8.010932524589201,7,18040
compel,-8.015608233434062,5,18041
convincing,-8.015698290198435,1,18042
concerning,-8.016991174734462,4,18043
exaggeration,-8.020282070107614,6,18044
gripe,-8.021158176172737,3,18045
receipt,-8.02194077785381,17,18046
clammy,-8.024438519889163,1,18047
cable,-8.025851941609313,18,18048
faux,-8.029530975110532,1,18049
sprue,-8.035250855536239,1,18050
attention,-8.035616749484825,49,18051
displays,-8.03608096108444,2,18052
rasp,-8.038773323014897,1,18053
deterred,-8.039118123519081,1,18054
aminopterin,-8.040657456897947,1,18055
hopes,-8.041392255384428,64,18056
hafi,-8.04456717922454,2,18057
spout,-8.046171490767598,6,18058
14,-8.048205883605085,39,18059
powderpuff,-8.048734428537292,1,18060
list,-8.050535440741397,279,18061
bothered,-8.055327644658323,4,18062
consequence,-8.057831988197087,2,18063
cover,-8.060444474170673,39,18064
paste,-8.060557605379469,58,18065
informed,-8.068530249834952,22,18066
foamy,-8.068682674638792,9,18067
pun,-8.0689082691967,2,18068
latter,-8.071981188221063,5,18069
jokingly,-8.073371412313563,5,18070
gnawing,-8.075528546037917,7,18071
auction,-8.076913004347247,2,18072
roth,-8.077909842195204,1,18073
regard,-8.079260028048164,14,18074
interfere,-8.082849753219062,1,18075
turnpike,-8.085217491991962,3,18076
alum,-8.086010632102736,1,18077
notice,-8.086647754861566,132,18078
batches,-8.088528493027733,37,18079
pkg,-8.090791757425027,4,18080
phoned,-8.094762426058878,1,18081
internally,-8.099602755566927,4,18082
ok-,-8.099742174471327,1,18083
sightly,-8.103227556563363,1,18084
dim,-8.107425764413708,1,18085
sing,-8.112568140993101,1,18086
blade,-8.113905706539716,3,18087
clicking,-8.11892970911682,6,18088
trying,-8.119371966927345,498,18089
stigma,-8.121087395820203,1,18090
goof,-8.12214282807669,1,18091
feathers,-8.123053552773182,10,18092
assumption,-8.12314888393725,1,18093
floored,-8.123864168213414,5,18094
paprica,-8.124909350911766,1,18095
carrots,-8.124975273469813,40,18096
allergens,-8.129229387069728,27,18097
fortune,-8.142862613383741,23,18098
22,-8.147908658859738,30,18099
i.e,-8.14864476417039,4,18100
refers,-8.154351807657019,2,18101
bois,-8.157242350891053,5,18102
carnation,-8.161139760613489,8,18103
dug,-8.161329192016073,17,18104
endeavors,-8.162251647049853,1,18105
tated,-8.163146126483163,1,18106
obsolete,-8.166235521125142,1,18107
bengal,-8.167406639273835,1,18108
faces,-8.169372218720047,6,18109
waring,-8.170569629335565,4,18110
orac,-8.173558964146888,1,18111
changed,-8.174316935892408,162,18112
duplicate,-8.178092771986812,3,18113
furballs,-8.179477064376044,1,18114
spectacularly,-8.179665955240054,1,18115
case,-8.18078660789271,488,18116
pour,-8.181178206915652,89,18117
miner,-8.184544628768522,1,18118
utterly,-8.185442536921265,10,18119
ie,-8.18839793698005,2,18120
chalkiness,-8.18977581669379,1,18121
rather,-8.191447102085885,390,18122
clay,-8.195497077261708,1,18123
temporarily,-8.198083941931495,4,18124
bladed,-8.199069920402321,1,18125
gram,-8.205333824796075,26,18126
feared,-8.205588637811706,1,18127
either,-8.205795158945453,387,18128
likely,-8.205812924344258,72,18129
essentially,-8.206717618570796,5,18130
passed,-8.207514844877693,28,18131
cripple,-8.208414954101265,1,18132
specified,-8.210343907273261,2,18133
physically,-8.211930411426419,5,18134
practices,-8.22145932000423,21,18135
awareness,-8.22341427081872,1,18136
pitched,-8.225652964244963,14,18137
searched,-8.24143578197624,34,18138
idiot,-8.24144598909868,5,18139
concerned,-8.242203488435763,61,18140
labeling,-8.243212069871602,29,18141
tastebuds,-8.243253178342684,27,18142
distract,-8.24558694036016,1,18143
died,-8.248067008910258,49,18144
meetings,-8.257984006567987,1,18145
audible,-8.260905457821966,9,18146
diglycerides,-8.263599416186722,7,18147
least,-8.270493359586188,405,18148
equity,-8.272840809792637,2,18149
hook,-8.274215760798537,2,18150
sides,-8.27882508934249,20,18151
may,-8.279497603650478,626,18152
exit,-8.280339198452248,9,18153
excitotoxin,-8.28259015188069,2,18154
hormel,-8.283457514023445,28,18155
2years,-8.285399540383011,1,18156
lays,-8.28792951148984,141,18157
coincidence,-8.288331552045289,10,18158
peat,-8.28890178923929,1,18159
masking,-8.289957031302578,5,18160
overflow,-8.291465810211838,14,18161
dimensional,-8.292024760140528,2,18162
idk,-8.29337091308037,6,18163
scrambling,-8.293979475484416,1,18164
crumble,-8.294294622830378,20,18165
china,-8.299964169589972,145,18166
soils,-8.303229879190974,1,18167
induce,-8.304603969637917,2,18168
chianti,-8.305488330602211,1,18169
coyly,-8.308239254535907,1,18170
stage,-8.310682625433863,36,18171
considered,-8.312625099088748,74,18172
raw,-8.3144041438966,177,18173
.302,-8.316927072969397,1,18174
protrusions,-8.31693620357357,1,18175
petco,-8.317629057997557,22,18176
steps,-8.317819689410229,1,18177
blades,-8.318167367854917,10,18178
disintegrating,-8.319768726900643,1,18179
cookie,-8.322669700452938,208,18180
outing,-8.325460163286525,1,18181
wakes,-8.32606353251214,2,18182
ingridients,-8.333638520046122,1,18183
corporatizing,-8.334799861578825,5,18184
pc,-8.334830812223757,8,18185
tao,-8.335734245763224,1,18186
mixer,-8.33599541000574,11,18187
evo,-8.33753756042094,25,18188
passes,-8.338444867791459,7,18189
dispose,-8.338506729871161,1,18190
madagascar,-8.342178572601242,4,18191
divergently,-8.342213323169496,1,18192
pseudo,-8.342276134732721,1,18193
bigs,-8.346793659211134,1,18194
marriage,-8.350169206479116,1,18195
pepper,-8.350840332948646,180,18196
punched,-8.351424342217928,6,18197
stomps,-8.352108052996249,1,18198
tales,-8.355419093178238,1,18199
either-,-8.355547601589928,9,18200
0.92,-8.359645893497378,5,18201
concensus,-8.359788972289659,1,18202
joke,-8.362408968962718,28,18203
cofee,-8.364464952956624,3,18204
rob,-8.364522614396776,18,18205
vaguely,-8.365732750754136,7,18206
soprano,-8.370512817701913,1,18207
masked,-8.371296070860877,1,18208
dubious,-8.375297900515049,4,18209
intolerance,-8.378446045701601,18,18210
presently,-8.379265390587468,5,18211
unaware,-8.38316284129086,9,18212
snatched,-8.384658479102395,1,18213
valid,-8.38704162498684,6,18214
cadbury,-8.38765822978834,30,18215
colada,-8.389664158343233,8,18216
peel,-8.399369673565358,34,18217
laying,-8.39961742821678,13,18218
mall,-8.403057708059038,2,18219
endeavored,-8.404060111277367,1,18220
ads,-8.407241163831637,2,18221
sencha,-8.408854328118895,1,18222
swooned,-8.410299272199206,1,18223
politely,-8.41390839301226,1,18224
arachidonic,-8.415199022086162,6,18225
cancer,-8.416944906278923,25,18226
crispies,-8.425186381996017,1,18227
court,-8.43577945485385,6,18228
bowl,-8.436118789314744,121,18229
invested,-8.436428437781643,6,18230
sixteen,-8.443082942151035,1,18231
allergy,-8.443737645598478,75,18232
thinning,-8.443809077486714,1,18233
fall,-8.44652869684496,60,18234
attack,-8.45016412121252,8,18235
laid,-8.452381582361546,3,18236
vie,-8.454641273536733,1,18237
bated,-8.456238369814113,1,18238
advertises,-8.456551883880643,25,18239
wikipedia,-8.459106980514028,6,18240
appetizing,-8.467613989947981,17,18241
instructions,-8.469307818656503,138,18242
cooke,-8.469808311903085,1,18243
obviously,-8.474076124028777,60,18244
addicts,-8.476842340186261,1,18245
bsg,-8.4842163901435,1,18246
ck,-8.485837845162465,1,18247
tendency,-8.488382510065135,3,18248
usb,-8.488858194685541,46,18249
flaky,-8.493016041103505,4,18250
showering,-8.493134187272016,1,18251
tossed,-8.493751017244572,29,18252
slurry,-8.494574145864762,1,18253
messy,-8.496475057742616,52,18254
fiber,-8.49667796983596,128,18255
cheetos,-8.4976446741972,13,18256
felidae,-8.499946066291676,55,18257
shield,-8.500726230703204,2,18258
grain,-8.510061596515795,141,18259
blink,-8.513297569028854,1,18260
disassembled,-8.51356198253058,1,18261
stumble,-8.51407605520269,1,18262
sinful,-8.514922511519906,2,18263
vegtables,-8.517956670816142,1,18264
bat,-8.519038107237066,3,18265
roommate,-8.519391542547268,6,18266
unscrewed,-8.523312917416332,1,18267
nuisance,-8.523683227839932,2,18268
slew,-8.524164292007958,3,18269
ridged,-8.527117778336752,1,18270
subsequent,-8.529263738079415,1,18271
none,-8.530258428415468,191,18272
redskin,-8.53085592516285,5,18273
defeats,-8.533947144560424,6,18274
admitted,-8.535113646666828,9,18275
uncovers,-8.539365039683474,1,18276
cons,-8.543225635845163,9,18277
slap,-8.543384302811127,3,18278
resembles,-8.54619164520608,8,18279
whistle,-8.552277698080168,1,18280
amiss,-8.553233634146235,7,18281
whisker,-8.554227622574075,10,18282
impasse,-8.554262635134165,1,18283
disabled,-8.557449701411343,14,18284
cooperate,-8.557501794868749,2,18285
chew,-8.558244858062015,111,18286
1.6,-8.563714793444817,1,18287
converts,-8.56376673628699,1,18288
jillian,-8.567045137243008,1,18289
missouri,-8.567084250473503,3,18290
contracting,-8.57196164001991,4,18291
bars,-8.575484038706296,163,18292
inducing,-8.575534951351413,2,18293
limited,-8.57958419182939,38,18294
yelling,-8.582389250937304,10,18295
consulting,-8.585919803181385,1,18296
field,-8.58700644316941,3,18297
vocal,-8.58704593218384,3,18298
alginate,-8.587905354479139,1,18299
char,-8.588270523385873,1,18300
complain,-8.590651858116559,46,18301
merest,-8.59304237818375,1,18302
girlfriend,-8.594492901124315,23,18303
contruction,-8.595137473036026,1,18304
fatted,-8.59925828456731,2,18305
#,-8.599380026743326,44,18306
glutin,-8.600738327874925,1,18307
howard,-8.601030561898902,1,18308
accounting,-8.601473408187843,1,18309
garageband,-8.60336652399847,4,18310
marketed,-8.603682612158414,26,18311
fate,-8.606586198092774,1,18312
offered,-8.608310236864,95,18313
zack,-8.612672190516818,1,18314
grieving,-8.615092692522389,5,18315
rubbish,-8.615138707824757,3,18316
advise,-8.619268652218418,15,18317
bih,-8.619458634413988,1,18318
rounder,-8.620056349377894,2,18319
recap,-8.620168178112738,1,18320
processor,-8.623244202759786,7,18321
heavily,-8.62944735394578,30,18322
unfortnately,-8.630050090426066,5,18323
bowel,-8.631255164312176,44,18324
emeril,-8.632042051863479,64,18325
sledding,-8.632629388962982,1,18326
guanylate,-8.632982759914043,2,18327
taste,-8.635565584925317,4528,18328
shaking,-8.63688083385346,21,18329
street,-8.638417972623103,10,18330
respond,-8.642055680097773,15,18331
wad,-8.643255049922871,2,18332
hell,-8.643854440021606,23,18333
report,-8.64479285366926,45,18334
ridges,-8.647940131698086,1,18335
yr,-8.65112488621402,17,18336
uneaten,-8.65233675184373,5,18337
unsatiated,-8.667974843596383,1,18338
me-,-8.668454753527982,12,18339
furthermore,-8.668599482410055,10,18340
lte,-8.669056893010852,1,18341
suddenly,-8.669069702758598,4,18342
narrower,-8.66951139463665,1,18343
cavier,-8.682185675365375,4,18344
swayed,-8.682550945575631,1,18345
likening,-8.682720084376742,1,18346
rediculous,-8.684036487865068,1,18347
hating,-8.684734233821475,9,18348
sleep,-8.685800092466673,51,18349
foam,-8.687480288612411,11,18350
burp,-8.688864213581457,8,18351
motorcoach,-8.691790394446368,1,18352
kelloggs,-8.691846324270738,1,18353
krispies,-8.692964013520317,7,18354
kettle,-8.694100609964252,261,18355
saran,-8.69462225700491,2,18356
tends,-8.694898660484107,30,18357
32,-8.695141563919655,23,18358
fragrance,-8.696290492902541,37,18359
differing,-8.69661972316812,2,18360
altered,-8.697380017704615,3,18361
rants,-8.697855617672491,2,18362
cringe,-8.703108825968886,6,18363
washed,-8.70507647414503,16,18364
generating,-8.708142899507747,2,18365
baring,-8.71440875859711,5,18366
mildly,-8.715765623589146,28,18367
might,-8.718044749023733,470,18368
unit,-8.720270723443893,38,18369
fyi,-8.724659525890562,11,18370
singles,-8.72520409238652,18,18371
newsletter,-8.725714638856669,1,18372
meant,-8.731746422011625,48,18373
patton,-8.740357762950362,1,18374
firmware,-8.74174547552418,6,18375
airfare,-8.74292653836746,1,18376
chicks,-8.743298895642994,1,18377
advertising,-8.743628989839959,20,18378
squat,-8.744967958328575,1,18379
tabs,-8.74749769457816,13,18380
paris,-8.74919269340559,22,18381
issues,-8.750383639478585,149,18382
saw,-8.757440583501973,236,18383
return,-8.758138599856757,290,18384
faint,-8.758344759039888,34,18385
conference,-8.759116182408476,1,18386
scrapped,-8.764694284709433,1,18387
bavarian,-8.764817817335071,2,18388
tanzania,-8.76517396743522,10,18389
opens,-8.769932126538656,3,18390
enlisted,-8.776578768604903,1,18391
cause,-8.781673613556,152,18392
thinking,-8.782848059307838,169,18393
rubbed,-8.78469975581989,2,18394
bribing,-8.784775159038512,1,18395
pouring,-8.784786726521139,23,18396
curiosity,-8.787650368538873,3,18397
co.,-8.788917261713305,16,18398
cornstarch,-8.790844474152273,19,18399
rubber,-8.791520997986286,20,18400
inconvenient,-8.793687978753354,7,18401
treck,-8.79561765030904,1,18402
unexpectedly,-8.79960770698522,11,18403
reddish,-8.799669644133278,7,18404
matters,-8.800969882225498,33,18405
identifiable,-8.801234055387184,1,18406
overheating,-8.802722578201497,2,18407
presonus,-8.803722302483697,1,18408
outings,-8.80523736593582,1,18409
fry,-8.80567524123698,19,18410
claimed,-8.806707423589993,20,18411
duh,-8.809381169593294,6,18412
attacked,-8.80963879281504,2,18413
pia,-8.809773402963565,3,18414
cloying,-8.811714152773673,2,18415
guts,-8.819419951509214,6,18416
incorrectly,-8.823514961660464,10,18417
spiking,-8.825619677721106,1,18418
buffoon,-8.830726378556909,8,18419
gluconate,-8.83780854063118,9,18420
mr,-8.842111200251644,16,18421
ashby,-8.843248324952121,2,18422
slightly,-8.843762298319266,280,18423
charities,-8.84541359835146,2,18424
pronounceable,-8.848966335973774,2,18425
candybar,-8.849151398226706,1,18426
seasons,-8.856380987609668,13,18427
huh,-8.861932919930391,8,18428
offal,-8.86465133824158,7,18429
1.7,-8.865131846464319,1,18430
sink,-8.871606578218504,13,18431
strings,-8.874895289840921,6,18432
succinic,-8.875356086175248,1,18433
argument,-8.876207182355609,2,18434
mode,-8.87642663712316,1,18435
admits,-8.880275934630756,7,18436
carrot,-8.882970361208125,77,18437
plaster,-8.88356160561511,16,18438
slots,-8.885178967553628,1,18439
troll,-8.887170314136284,6,18440
movie,-8.889401938917258,22,18441
granularity,-8.890518166162105,1,18442
wakeup,-8.894281825493131,2,18443
insulating,-8.8977746713911,1,18444
chipped,-8.901127716902238,10,18445
fur,-8.90461042874167,31,18446
earthworms,-8.90589672860491,4,18447
basically,-8.911719434192031,129,18448
gluten,-8.91633975188239,626,18449
nye,-8.920905570457036,5,18450
shove,-8.92226304458599,2,18451
dent,-8.925624992381263,18,18452
recesses,-8.927580815631696,1,18453
cookware,-8.930373769259793,10,18454
reflection,-8.930531552358977,1,18455
forcefully,-8.939753107859612,4,18456
margin,-8.942547114730786,4,18457
disintegrates,-8.95313805806072,3,18458
o.k,-8.955522463594779,9,18459
quaility,-8.960944318922792,1,18460
deviled,-8.96804209683319,1,18461
dolce,-8.96840714814171,1,18462
inner,-8.969305618814309,9,18463
consists,-8.971461922451532,1,18464
fatter,-8.973209854672259,1,18465
wore,-8.975442440356773,3,18466
ash,-8.977017199198384,15,18467
nausea,-8.980953985916283,8,18468
conversely,-8.983229286830934,1,18469
morsel,-8.984700854142929,6,18470
band,-8.984848246566019,8,18471
pectin,-8.991292905796335,1,18472
germ,-8.993421305587727,6,18473
hunch,-8.995346547986825,5,18474
loofah,-8.996768761830314,2,18475
recalls,-8.998767224687406,5,18476
coin,-8.999149374721474,10,18477
