Word,Value,Freq,Method,Label
dying,0.0372649956315769,multi,Uni,sadness
depressing,0.0372408820193056,multi,Uni,sadness
wanna,0.0370147895054035,multi,Uni,sadness
already,0.0368661412132598,multi,Uni,sadness
need,0.0367114814374303,multi,Uni,sadness
leave,0.0365229591159866,multi,Uni,sadness
player,0.0363886413111663,multi,Uni,sadness
food,0.0359957443347236,multi,Uni,sadness
it,0.0359599316579227,multi,Uni,sadness
phone,0.0358452617941271,multi,Uni,sadness
end,0.0355960774069044,multi,Uni,sadness
past,0.0352503612042362,multi,Uni,sadness
:-(,0.0349675806828667,multi,Uni,sadness
reply,0.0347749688629249,multi,Uni,sadness
broken,0.034642942289227,multi,Uni,sadness
there,0.0346237312598272,multi,Uni,sadness
laid,0.0346106355838145,multi,Uni,sadness
weird,0.0344976178238735,multi,Uni,sadness
follower,0.0344004506540398,multi,Uni,sadness
hates,0.0342990023508621,multi,Uni,sadness
broke,0.034288432898393,multi,Uni,sadness
ending,0.0342240299197696,multi,Uni,sadness
upset,0.0340136594254326,multi,Uni,sadness
episode,0.0339013148988119,multi,Uni,sadness
ended,0.0338775817450959,multi,Uni,sadness
college,0.0338488559888132,multi,Uni,sadness
worse,0.0336063941355434,multi,Uni,sadness
that,0.0335918080281771,multi,Uni,sadness
such,0.0333191138454986,multi,Uni,sadness
're,0.0332777173431547,multi,Uni,sadness
bored,0.0331326870800929,multi,Uni,sadness
aww,0.0330166641530464,multi,Uni,sadness
part,0.032999030164797,multi,Uni,sadness
suck,0.0329336017699426,multi,Uni,sadness
fear2,3.837022542953491,one,Roberta_Mask,fear
fearoftheunknown,2.400327563285828,one,Roberta_Mask,fear
iwillbefineinafewminutestobehonest,2.25402969121933,one,Roberta_Mask,fear
scaring,1.7405158877372742,one,Roberta_Mask,fear
sumtimes,1.7113195657730105,one,Roberta_Mask,fear
feared,1.6380188465118408,one,Roberta_Mask,fear
stayfarawayfrommeif,1.5503367371857166,one,Roberta_Mask,fear
doom,1.3803610801696775,one,Roberta_Mask,fear
realist,1.3468859791755676,one,Roberta_Mask,fear
supernatural,1.3137521743774414,one,Roberta_Mask,fear
lifesecrets,1.286491632461548,one,Roberta_Mask,fear
vulnerable,1.27874493598938,one,Roberta_Mask,fear
faced,1.2727544605731964,one,Roberta_Mask,fear
jitters,1.2188515663146973,one,Roberta_Mask,fear
swans.stage,1.1964893639087677,one,Roberta_Mask,fear
4x4s,1.1733348667621613,one,Roberta_Mask,fear
watchyourback,1.1095906645059586,one,Roberta_Mask,fear
bats,1.0750601291656494,one,Roberta_Mask,fear
fright,1.0382201671600342,one,Roberta_Mask,fear
myprotection,1.0346224009990692,one,Roberta_Mask,fear
forbid,1.0265917778015137,one,Roberta_Mask,fear
exboyfriendprobz,1.0248360633850098,one,Roberta_Mask,fear
fear.-copyrights,1.018996238708496,one,Roberta_Mask,fear
geeked,1.011909246444702,one,Roberta_Mask,fear
iphone4,0.990063339471817,one,Roberta_Mask,fear
unsafe,0.983378767967224,one,Roberta_Mask,fear
scaredtodeath,0.97572922706604,one,Roberta_Mask,fear
bitchquitplayin,0.9509779661893843,one,Roberta_Mask,fear
hesitant,0.9471777677536012,one,Roberta_Mask,fear
76:10,0.9393540769815444,one,Roberta_Mask,fear
sumtymz,0.9123051166534424,one,Roberta_Mask,fear
toughlove,0.9034883081912994,one,Roberta_Mask,fear
detention,0.901923894882202,one,Roberta_Mask,fear
safer,0.900842696428299,one,Roberta_Mask,fear
whatstheanswer,0.885827898979187,one,Roberta_Mask,fear
goggles,0.8841427564620972,one,Roberta_Mask,fear
stagesofloss,0.8822516202926636,one,Roberta_Mask,fear
selfdoubt,0.8815167248249054,one,Roberta_Mask,fear
nohope,0.8451022207736969,one,Roberta_Mask,fear
possibility,0.8329777717590332,one,Roberta_Mask,fear
ambivalence,0.8262141197919846,one,Roberta_Mask,fear
introversion,0.8157462477684021,one,Roberta_Mask,fear
scientology,0.8117860853672028,one,Roberta_Mask,fear
3.stand,0.7877702713012695,one,Roberta_Mask,fear
frends,0.7858014851808548,one,Roberta_Mask,fear
violationofaphysicslaw,0.7796406298875809,one,Roberta_Mask,fear
faw,0.7695469558238983,one,Roberta_Mask,fear
stockholm,0.7688939571380615,one,Roberta_Mask,fear
suicidal,0.7486603260040283,one,Roberta_Mask,fear
nomistakestoday,0.74170982837677,one,Roberta_Mask,fear
ncis,0.7336962819099426,one,Roberta_Mask,fear
#redemption,0.7198171615600586,one,Roberta_Mask,fear
tw't,0.7166141271591187,one,Roberta_Mask,fear
hungover,0.7059026956558228,one,Roberta_Mask,fear
gatecrashing,0.7036238014698029,one,Roberta_Mask,fear
otfailure,0.6902077794075012,one,Roberta_Mask,fear
narrowly,0.6835451126098633,one,Roberta_Mask,fear
funsucker,0.6834084391593933,one,Roberta_Mask,fear
neeed,0.6833027601242065,one,Roberta_Mask,fear
flashbacks,0.6658071279525757,one,Roberta_Mask,fear
bile,0.6653188467025757,one,Roberta_Mask,fear
awakening,0.6644059419631958,one,Roberta_Mask,fear
moriarty,0.6530158370733261,one,Roberta_Mask,fear
terrrible,0.6504968404769897,one,Roberta_Mask,fear
necestio,0.6471958160400391,one,Roberta_Mask,fear
thoughtsofsuicide,0.6448654942214489,one,Roberta_Mask,fear
sumo,0.6427831798791885,one,Roberta_Mask,fear
intuition,0.6369451284408569,one,Roberta_Mask,fear
blade,0.6347034573554993,one,Roberta_Mask,fear
escape,0.6338114738464355,one,Roberta_Mask,fear
studytalk,0.6286014914512634,one,Roberta_Mask,fear
internalaffairs,0.6219576299190521,one,Roberta_Mask,fear
haunts,0.6164118647575378,one,Roberta_Mask,fear
complacency,0.5979355275630951,one,Roberta_Mask,fear
thebulge,0.5954099893569946,one,Roberta_Mask,fear
movingforward,0.5871904790401459,one,Roberta_Mask,fear
escaped,0.5815238952636719,one,Roberta_Mask,fear
ankleneedstoheal,0.5811086297035217,one,Roberta_Mask,fear
stack,0.5766780972480774,one,Roberta_Mask,fear
leak,0.575886607170105,one,Roberta_Mask,fear
efo,0.569097638130188,one,Roberta_Mask,fear
neveragain,0.5676923841238022,one,Roberta_Mask,fear
vladmir,0.567059800028801,one,Roberta_Mask,fear
wawa,0.5643457174301147,one,Roberta_Mask,fear
asia,0.5641587376594543,one,Roberta_Mask,fear
defendin,0.558281660079956,one,Roberta_Mask,fear
discretion,0.5555111169815063,one,Roberta_Mask,fear
denist,0.5545037984848022,one,Roberta_Mask,fear
reassure,0.5519837141036987,one,Roberta_Mask,fear
clastraphobic,0.550321638584137,one,Roberta_Mask,fear
thuggin,0.5452800989151001,one,Roberta_Mask,fear
shakingly,0.5435420274734497,one,Roberta_Mask,fear
threatened,0.5336971282958984,one,Roberta_Mask,fear
dooms,0.5271061062812805,one,Roberta_Mask,fear
"""#islam",0.5264686942100525,one,Roberta_Mask,fear
powerless-2,0.5252139568328857,one,Roberta_Mask,fear
comebackplease,0.5217155814170837,one,Roberta_Mask,fear
proverbâ€,0.5169057250022888,one,Roberta_Mask,fear
algorithms,0.5165441036224365,one,Roberta_Mask,fear
tomorrowat8,0.5101843550801277,one,Roberta_Mask,fear
fears,0.9253153933419122,multi,Roberta_Mask,fear
nervous,0.9087669508797782,multi,Roberta_Mask,fear
terrified,0.8067832837502161,multi,Roberta_Mask,fear
scare,0.7997429839202336,multi,Roberta_Mask,fear
scary,0.7870313891997704,multi,Roberta_Mask,fear
strictly,0.7394184470176697,multi,Roberta_Mask,fear
scared,0.7085873537593418,multi,Roberta_Mask,fear
frightening,0.6754358634352684,multi,Roberta_Mask,fear
doubt,0.6469134525819258,multi,Roberta_Mask,fear
panic,0.6423618528578017,multi,Roberta_Mask,fear
fearing,0.6252163648605347,multi,Roberta_Mask,fear
fear,0.5067707488559327,multi,Roberta_Mask,fear
danger,0.4953002214431762,multi,Roberta_Mask,fear
protected,0.4934724569320678,multi,Roberta_Mask,fear
terror,0.4530744965259845,multi,Roberta_Mask,fear
afraid,0.4394461944562579,multi,Roberta_Mask,fear
scares,0.4132505570139204,multi,Roberta_Mask,fear
brave,0.4093634605407715,multi,Roberta_Mask,fear
anxiety,0.399235055843989,multi,Roberta_Mask,fear
freaked,0.398266103118658,multi,Roberta_Mask,fear
fearless,0.3427526652812958,multi,Roberta_Mask,fear
losing,0.3238791613017811,multi,Roberta_Mask,fear
refusing,0.3163718104362488,multi,Roberta_Mask,fear
screaming,0.3080756862958272,multi,Roberta_Mask,fear
devil,0.2724090168873469,multi,Roberta_Mask,fear
chance,0.2698664180934429,multi,Roberta_Mask,fear
guard,0.2630944954497473,multi,Roberta_Mask,fear
holding,0.2538750786334276,multi,Roberta_Mask,fear
confidence,0.252757977694273,multi,Roberta_Mask,fear
unknown,0.2431352072291904,multi,Roberta_Mask,fear
rarely,0.2285769414156675,multi,Roberta_Mask,fear
spider,0.2259634092450141,multi,Roberta_Mask,fear
clear,0.2213530614972114,multi,Roberta_Mask,fear
horror,0.2208181500434875,multi,Roberta_Mask,fear
factor,0.2207533833690178,multi,Roberta_Mask,fear
mistake,0.218235045671463,multi,Roberta_Mask,fear
killing,0.2104221805930137,multi,Roberta_Mask,fear
evidence,0.2090661923090616,multi,Roberta_Mask,fear
trust,0.2089132210787604,multi,Roberta_Mask,fear
ideas,0.2012332670390605,multi,Roberta_Mask,fear
worry,0.1939764327623627,multi,Roberta_Mask,fear
avoid,0.191348875346391,multi,Roberta_Mask,fear
fighting,0.1853786160548528,multi,Roberta_Mask,fear
shadow,0.1813560545444488,multi,Roberta_Mask,fear
terrorists,0.1785028452674547,multi,Roberta_Mask,fear
choices,0.1746510982513427,multi,Roberta_Mask,fear
future,0.1742386425796308,multi,Roberta_Mask,fear
rape,0.1693977385759353,multi,Roberta_Mask,fear
kill,0.1669946547065462,multi,Roberta_Mask,fear
deer,0.1651093333959579,multi,Roberta_Mask,fear
awkward,0.1642748564481735,multi,Roberta_Mask,fear
vs,0.1617969423532486,multi,Roberta_Mask,fear
step,0.1478954503933588,multi,Roberta_Mask,fear
effect,0.1464255377650261,multi,Roberta_Mask,fear
fly,0.1443883419036865,multi,Roberta_Mask,fear
dont,0.1396315485239029,multi,Roberta_Mask,fear
w/o,0.1388037018477916,multi,Roberta_Mask,fear
worst,0.1382161331447688,multi,Roberta_Mask,fear
dare,0.1381208250919977,multi,Roberta_Mask,fear
played,0.1339617942770322,multi,Roberta_Mask,fear
public,0.1331537354450959,multi,Roberta_Mask,fear
solutions,0.1321541468302408,multi,Roberta_Mask,fear
luck,0.1316245558361212,multi,Roberta_Mask,fear
roosevelt,0.1299805760383606,multi,Roberta_Mask,fear
bottles,0.1257147599350322,multi,Roberta_Mask,fear
infiltration,0.1242821931838989,multi,Roberta_Mask,fear
fail,0.1232710555195808,multi,Roberta_Mask,fear
imagine,0.1213151613871256,multi,Roberta_Mask,fear
test,0.1209318701710019,multi,Roberta_Mask,fear
bet,0.120247308909893,multi,Roberta_Mask,fear
pop,0.1186013290515312,multi,Roberta_Mask,fear
coming,0.1150162103910778,multi,Roberta_Mask,fear
faith,0.1144706924494944,multi,Roberta_Mask,fear
wondering,0.1138019204139709,multi,Roberta_Mask,fear
false,0.112212595130716,multi,Roberta_Mask,fear
strong,0.1112460167362139,multi,Roberta_Mask,fear
security,0.1102993140618006,multi,Roberta_Mask,fear
definitely,0.1094436705112457,multi,Roberta_Mask,fear
texts,0.1094328999519348,multi,Roberta_Mask,fear
everyday,0.1087604761123657,multi,Roberta_Mask,fear
support,0.1077679308752218,multi,Roberta_Mask,fear
truth,0.1073199124897227,multi,Roberta_Mask,fear
decision,0.1050327509641647,multi,Roberta_Mask,fear
die,0.1033859396619456,multi,Roberta_Mask,fear
stomach,0.1027813673019409,multi,Roberta_Mask,fear
biggest,0.1007789263599797,multi,Roberta_Mask,fear
happen,0.0993284579366445,multi,Roberta_Mask,fear
hurt,0.0991194818330847,multi,Roberta_Mask,fear
almost,0.0987101128468146,multi,Roberta_Mask,fear
exist,0.0969302185944148,multi,Roberta_Mask,fear
might,0.0959831482420365,multi,Roberta_Mask,fear
comfortable,0.0959764644503593,multi,Roberta_Mask,fear
literally,0.0952365440981728,multi,Roberta_Mask,fear
rate,0.092892753581206,multi,Roberta_Mask,fear
flying,0.092449943224589,multi,Roberta_Mask,fear
control,0.0911000882801802,multi,Roberta_Mask,fear
value,0.0892807736992836,multi,Roberta_Mask,fear
paul,0.0892086275853216,multi,Roberta_Mask,fear
set,0.0882319909605112,multi,Roberta_Mask,fear
voice,0.0868381932377815,multi,Roberta_Mask,fear
fear2,2.5011587196184943,one,Roberta_Partition,fear
fearoftheunknown,2.2357500502839684,one,Roberta_Partition,fear
vulnerable,2.1978067476302385,one,Roberta_Partition,fear
hesitant,1.872553343884647,one,Roberta_Partition,fear
scaredtodeath,1.3203169353849562,one,Roberta_Partition,fear
feared,1.2193736350163815,one,Roberta_Partition,fear
factors,1.1975743304938078,one,Roberta_Partition,fear
deadpresidents,1.1304519292898476,one,Roberta_Partition,fear
toxoplasmosis,1.0828979488384598,one,Roberta_Partition,fear
haunts,1.0815919116139412,one,Roberta_Partition,fear
backfire,1.0531717874109745,one,Roberta_Partition,fear
beginning~,1.0410272413864732,one,Roberta_Partition,fear
terrrible,1.0041090566664934,one,Roberta_Partition,fear
suspicion,0.8975989982485773,one,Roberta_Partition,fear
selfdoubt,0.8665215214714408,one,Roberta_Partition,fear
choosefaith,0.8330162675119936,one,Roberta_Partition,fear
pentheraphobia-,0.8301637380383908,one,Roberta_Partition,fear
inwards,0.8252571846824139,one,Roberta_Partition,fear
missingvacationalready,0.8206490768740575,one,Roberta_Partition,fear
forerunner,0.8150503852715095,one,Roberta_Partition,fear
nothig,0.8001693659462035,one,Roberta_Partition,fear
adjacent,0.80007207979049,one,Roberta_Partition,fear
doom,0.7997948511575277,one,Roberta_Partition,fear
bsod,0.7744387705461122,one,Roberta_Partition,fear
dontbeafraid,0.7740557473152876,one,Roberta_Partition,fear
sumtimes,0.7735721431672573,one,Roberta_Partition,fear
iwillbefineinafewminutestobehonest,0.7732220468377428,one,Roberta_Partition,fear
merchant,0.7655581312254072,one,Roberta_Partition,fear
every.possible.stop,0.7551380183547736,one,Roberta_Partition,fear
mustnt,0.7228320615676541,one,Roberta_Partition,fear
fear.-copyrights,0.7197804287075996,one,Roberta_Partition,fear
watchyourback,0.7098184179048985,one,Roberta_Partition,fear
-never,0.7012713961303234,one,Roberta_Partition,fear
stagesofloss,0.6903952499851584,one,Roberta_Partition,fear
stayfarawayfrommeif,0.6753372970968485,one,Roberta_Partition,fear
cocaphobia,0.6699830889701843,one,Roberta_Partition,fear
abandonment,0.6689100647345185,one,Roberta_Partition,fear
hella,0.668766375631094,one,Roberta_Partition,fear
"""#islam",0.667277409695089,one,Roberta_Partition,fear
foxandfriends,0.665654331135253,one,Roberta_Partition,fear
sources,0.659486743931969,one,Roberta_Partition,fear
escape,0.6560599302174523,one,Roberta_Partition,fear
attacking,0.6505369090785583,one,Roberta_Partition,fear
freaky,0.6318536776428422,one,Roberta_Partition,fear
faced,0.6307864300906658,one,Roberta_Partition,fear
starving,0.6216701579590639,one,Roberta_Partition,fear
shakingly,0.6205756068229675,one,Roberta_Partition,fear
traumatized,0.612973278388381,one,Roberta_Partition,fear
tooselfishforaction,0.5960826358447472,one,Roberta_Partition,fear
insurmountable,0.5884228746096293,one,Roberta_Partition,fear
flashbacks,0.5873002427630126,one,Roberta_Partition,fear
fear-,0.5846539279446006,one,Roberta_Partition,fear
violationofaphysicslaw,0.5808725702443294,one,Roberta_Partition,fear
up!factor,0.5741881562396884,one,Roberta_Partition,fear
denist,0.5623925620069107,one,Roberta_Partition,fear
ufo,0.5445099342614412,one,Roberta_Partition,fear
faw,0.5367313747604688,one,Roberta_Partition,fear
neverbroke,0.5286170840030536,one,Roberta_Partition,fear
exposed,0.5278921954333782,one,Roberta_Partition,fear
prokastinated,0.527553603053093,one,Roberta_Partition,fear
ft,0.5256364736706018,one,Roberta_Partition,fear
sin.#retaliate,0.5221924666936199,one,Roberta_Partition,fear
drugs,0.5216605661902577,one,Roberta_Partition,fear
-i,0.5214112254790962,one,Roberta_Partition,fear
terrorsit,0.5187983776841845,one,Roberta_Partition,fear
motivationfail,0.5173013675957918,one,Roberta_Partition,fear
fearthought,0.5153337580462297,one,Roberta_Partition,fear
internalaffairs,0.5132413264364004,one,Roberta_Partition,fear
sucha,0.5073269166052342,one,Roberta_Partition,fear
coward,0.5044403448700905,one,Roberta_Partition,fear
supportindywrestling,0.5001348231356436,one,Roberta_Partition,fear
ambivalence,0.4989526396550771,one,Roberta_Partition,fear
finn,0.4892117300381263,one,Roberta_Partition,fear
injury,0.4867318999022245,one,Roberta_Partition,fear
mafia,0.4781996225938201,one,Roberta_Partition,fear
relative,0.4750388439744711,one,Roberta_Partition,fear
overrules,0.469519012249433,one,Roberta_Partition,fear
thebulge,0.464516531676054,one,Roberta_Partition,fear
introversion,0.4624578841030597,one,Roberta_Partition,fear
diondemandsrespect,0.4616754938449178,one,Roberta_Partition,fear
fear.#life,0.4590419340531998,one,Roberta_Partition,fear
porphyrophobia-,0.4479706500257764,one,Roberta_Partition,fear
trepidation,0.4466366316524467,one,Roberta_Partition,fear
chicoms,0.4453446419843073,one,Roberta_Partition,fear
urgency,0.4431417962679496,one,Roberta_Partition,fear
blade,0.4416777822189033,one,Roberta_Partition,fear
jitters,0.4367320120334625,one,Roberta_Partition,fear
narrowly,0.4349868279155139,one,Roberta_Partition,fear
escaped,0.4349868279155139,one,Roberta_Partition,fear
stepforward,0.4334221687167883,one,Roberta_Partition,fear
mentally*spiritually*physically,0.4319461937940008,one,Roberta_Partition,fear
myprotection,0.4318575493991374,one,Roberta_Partition,fear
here%,0.4311544678085262,one,Roberta_Partition,fear
myself.~muhammad,0.4296016486154662,one,Roberta_Partition,fear
mistaken,0.4276981480419635,one,Roberta_Partition,fear
kingvipprotection,0.423890838914579,one,Roberta_Partition,fear
cure,0.4237780349794775,one,Roberta_Partition,fear
safer,0.4200063051464635,one,Roberta_Partition,fear
reallove,0.4187285266816616,one,Roberta_Partition,fear
"""not",0.4186066281316535,one,Roberta_Partition,fear
frightening,1.4397443099961882,multi,Roberta_Partition,fear
scare,0.9013174953180004,multi,Roberta_Partition,fear
avoid,0.8117781494351731,multi,Roberta_Partition,fear
fearless,0.7032576002649934,multi,Roberta_Partition,fear
scared,0.6814204880443252,multi,Roberta_Partition,fear
doubt,0.6684490049350374,multi,Roberta_Partition,fear
nervous,0.6277950711666327,multi,Roberta_Partition,fear
danger,0.5855256313132975,multi,Roberta_Partition,fear
evidence,0.5612286014725301,multi,Roberta_Partition,fear
infiltration,0.554504620966812,multi,Roberta_Partition,fear
freaked,0.5378100069046429,multi,Roberta_Partition,fear
fearing,0.5199562576574001,multi,Roberta_Partition,fear
afraid,0.5019455002089201,multi,Roberta_Partition,fear
terrified,0.5000998698958447,multi,Roberta_Partition,fear
false,0.4934075563841996,multi,Roberta_Partition,fear
fears,0.4730436169920722,multi,Roberta_Partition,fear
appearing,0.4687918352254996,multi,Roberta_Partition,fear
strictly,0.4353110417723655,multi,Roberta_Partition,fear
fear,0.4281463581839449,multi,Roberta_Partition,fear
holding,0.3910842123219811,multi,Roberta_Partition,fear
factor,0.3798365708944496,multi,Roberta_Partition,fear
enemy,0.3243188645322955,multi,Roberta_Partition,fear
scares,0.3184268376099289,multi,Roberta_Partition,fear
ideas,0.3170675851870237,multi,Roberta_Partition,fear
brave,0.3163406500682287,multi,Roberta_Partition,fear
terror,0.3128268785043256,multi,Roberta_Partition,fear
anxiety,0.3075022969670843,multi,Roberta_Partition,fear
exist,0.3054959966759682,multi,Roberta_Partition,fear
failure,0.2932376192853277,multi,Roberta_Partition,fear
panic,0.2905810098862283,multi,Roberta_Partition,fear
unknown,0.2767971153197558,multi,Roberta_Partition,fear
scary,0.2721468583821361,multi,Roberta_Partition,fear
fly,0.2624425023410788,multi,Roberta_Partition,fear
loathing,0.2429379317819837,multi,Roberta_Partition,fear
holds,0.2339016975497497,multi,Roberta_Partition,fear
tomorrow,0.2223716447104756,multi,Roberta_Partition,fear
