word,score,word_count
daily.we,-0.003765697701698324,1
barrista,0.00469281946105184,1
pigskin,-0.012601352346731192,25
spca,-0.011602441257815977,10
..........,9.778080915566534e-05,1
cassoulet,-6.79844504823753e-05,2
saget,-0.0011277689298306844,1
ol,-0.0011277689298306844,2
uranium,-0.009683370094088685,3
ore,-0.0011277689298306844,1
bamy,-0.0011277689298306844,1
waowi,-0.0011277689298306844,1
startes,-0.0011277689298306844,1
levitated,-0.0011277689298306844,1
exploded,-0.0011277689298306844,1
dosen't,-0.0011277689298306844,1
0:26,-0.0037389232068683973,1
wearing,-0.0037389232068683973,1
headlamps,-0.0037389232068683973,1
tuna.<br,-0.0037389232068683973,1
brewed.<br,-0.008302327553901706,1
80.00,-0.008302327553901706,1
coffee!!<br,-0.008302327553901706,1
provides.<br,-0.008302327553901706,1
btw-,0.005434829027508386,1
teachers,0.005434829027508386,2
sixth,-0.0009773082137689926,1
pumping,-0.0009773082137689926,1
stressing,-0.0009773082137689926,1
enough!<br,-0.0009773082137689926,1
warped,-0.01910011804004171,7
salesman,-0.0021756236123716614,7
guitar,-0.0024223407524308037,8
c3000b,-0.0021756236123716614,7
goldendoodle,-0.007695092327388314,1
cemented,-0.0051201245005844005,1
manageable.<br,-0.0051201245005844005,1
illustration,-0.0051201245005844005,1
presenting,-0.0051201245005844005,1
tuft,-0.0051201245005844005,1
petpromise,0.0005132791241824938,1
skepticism,-0.004893482570284201,1
justify.<br,-0.004893482570284201,1
nos,0.00016243324676906923,1
reassuring,-0.00339968282087284,2
pcs,0.0009460385235918996,2
macs,0.0009460385235918996,2
mishka,-0.00620141026059476,1
qualified,-0.00620141026059476,1
box(that,-0.0070413586231491835,1
surveys,-0.0070413586231491835,1
boom,-0.004451144209791286,2
"b000zsz5pw"">blue",-0.010298466616028842,5
6-ounce,-0.010298466616028842,5
silvered,-0.010298466616028843,10
2.9,-0.010298466616028842,5
familiarization,-0.0011591321680801533,1
sauce-,0.009149637163136503,1
spicyness,0.009149637163136503,1
purist,-0.0005965083958290051,1
ecorazzi.com,-0.0023698689544714093,1
1:1,0.0017404274379562896,1
e.g.:<br,0.0017404274379562896,1
/>(adjust,0.0017404274379562896,1
buds)<br,0.0017404274379562896,1
dressing!<br,0.0017404274379562896,1
perel,0.0017404274379562896,1
foods.if,-0.00307583892858626,1
grocery.<br,0.0016863249833719844,1
food.i,0.005578708397357938,1
buried,-0.021268786572933702,6
unloaded,-0.013957285837095695,5
holidaze,-0.0028248032459669047,1
apon,-0.0028248032459669047,1
brn,-0.0028248032459669047,1
prayers,-0.0028248032459669047,1
dwindling,-0.002480547141797918,1
reyes,0.005207813608382518,1
shep,-0.0017437974626227516,1
heeler,-0.0017437974626227516,1
itch,-0.0017437974626227516,1
miserably,-0.0017437974626227516,1
jerkeys,0.006692727563883333,1
pinicky,-0.004962713846907718,1
litle,-0.01083645624956868,4
teach,-0.01083645624956868,4
economically,-0.01083645624956868,4
"3,000",0.0005649895707513982,1
nell,0.0005649895707513982,2
deadline,0.0005649895707513982,1
madascar,-0.003343126921269383,1
78,-0.003343126921269383,1
"these?"".<br",-0.003343126921269383,1
luxuriously,-0.003343126921269383,1
containted,-0.005825947345589763,1
/>purchasing,-0.005825947345589763,1
seasalt,-0.005825947345589763,1
boyfriends,-0.0005239838346218069,1
"b000aqpmha"">keurig",-0.0006740211010916634,2
b-40,-0.0006740211010916634,2
b40,-0.0006740211010916634,2
"b0029xdzik"">coffee",-0.0014052093259791338,1
rving,-0.005717598563229937,1
2:30,-0.005717598563229937,1
styro,-0.005717598563229937,1
enviro,-0.005717598563229937,1
undergoing,-0.007376639625629953,1
chemotherapy,-0.007376639625629953,1
chemo,-0.007376639625629952,3
oncology,-0.007376639625629953,1
puppy.<br,-0.002816493040348481,1
/>poop,-0.002816493040348481,1
again!<br,-0.002816493040348481,1
/>***after,-0.002816493040348481,1
acana,-0.002816493040348481,1
important).<br,-0.002816493040348481,1
39.94,-0.002816493040348481,1
typing,-0.002816493040348481,1
fromm,-0.002816493040348481,1
canidea,-0.002816493040348481,1
/>***update,-0.002816493040348481,1
better!!!<br,-0.002816493040348481,1
bratwurst,0.0031250873841781866,1
salami,0.0031250873841781866,1
mouth.no,-0.013189840946288313,2
.99cent,-0.013189840946288313,2
polenta,0.005687450941331917,2
moretti,0.005687450941331917,1
friulana,0.005687450941331917,1
bianco,0.005687450941331917,1
spills,-0.007989303754756864,9
appreciable,-0.005538246760164232,1
decanted,-0.005538246760164232,1
rines,-0.00611944578626814,1
unles,-0.008090322645172515,1
shake'n'bake,0.009035850133999096,1
pork.<br,0.0027054908556995846,2
/>crazy,-0.005377227384523546,1
/>square,-0.005377227384523546,1
meowing,-0.005377227384523546,1
repeatedly,-0.005377227384523546,1
/>imagine,-0.005377227384523546,1
/>gimme,-0.005377227384523546,1
/>understand,-0.005377227384523546,1
doesn't?<br,-0.005377227384523546,1
races,0.008164935408203747,1
ibuprofen,0.008164935408203747,1
glass.<br,-0.001982729471243753,1
masks,-0.0029074401248969177,1
potatoey,-0.0029074401248969177,1
wolfed,-0.0029074401248969177,1
beauties,-0.0029074401248969177,1
gabriel,-0.0029074401248969177,1
like:<br,-0.008239518307818798,2
/>-all,-0.008239518307818798,1
/>-no,-0.008239518307818798,2
8oz)<br,-0.008239518307818798,1
tangarene,-0.008239518307818798,1
newt,-0.009984406546039585,1
gingrich,-0.009984406546039585,1
redbull,-0.007195858189467496,1
nutrional,-0.007195858189467496,1
facts.<br,-0.007195858189467496,1
orangish,-0.007195858189467496,1
tasted.<br,0.003869111067178892,1
crazy!!!<br,0.003869111067178892,1
flavourful,0.00576490698508375,1
cookin,-0.001199229425546946,1
coulnd't,-0.003639074782258831,1
18-pack,-0.005239970580344864,2
15.19,-0.005239970580344864,1
31.5,-0.005239970580344864,1
/>within,-0.005239970580344864,1
sheep,0.006351718327205162,1
lightbulb,-0.004091456586320419,1
hearburn,-0.004091456586320419,1
mamas,-0.004091456586320419,1
corporatizing,-0.0038689327111205785,5
cheapening,-0.0038689327111205785,5
homeopathic,-0.0038689327111205785,5
healthest,0.013217088276093514,1
mugs,0.001223985586305692,1
skittle,-0.012920006451125421,1
happier.<br,-0.0068617895342079765,1
price)on,0.004059684139113718,1
mas,0.004059684139113718,1
compostable,-0.008507459259417373,1
eyebrow,-0.008878534614050295,1
amped,-0.008878534614050295,1
mimosa,-0.008878534614050295,1
cocktail.<br,-0.008878534614050295,1
unavoidably,-0.008878534614050295,1
gooy,-0.010193600238708314,4
providers,-0.003997567394635553,2
ordered.<br,-0.0013616606245705043,1
minita,-0.0013616606245705043,1
rica.<br,-0.0013616606245705043,1
capers.<br,-0.00503129605485204,1
uwajimaya,-0.00503129605485204,1
identifiable,-0.00503129605485204,1
popchip,-0.00827868355994724,1
hybrid,-0.00647168424334398,7
favorite(s,-0.00827868355994724,1
salsbury,-0.00770390351608512,1
delicious!<a,-0.00770390351608512,1
"b00474h936"">harmony",-0.00770390351608512,1
5.7-ounce,-0.00770390351608512,1
2.69,0.0058481104508973656,4
32.28,0.0058481104508973656,4
canes,0.005424864356706772,1
recipients,0.005424864356706772,1
gucamole,0.006817250540334499,1
carbers,0.006817250540334499,1
/>nustevia,-0.006423588600931301,1
jerkey,-0.015671743778366363,7
revitalizing,0.0022629458184625644,1
chocolate(s,-0.013436166226783825,1
obnoxious,-0.013436166226783825,1
indescribable,-0.01064659452048242,2
comprise,-0.01020176061238279,2
whoohoo!!!!<br,-0.013436166226783825,1
reaffirmation,-0.013436166226783825,1
vegetal,-0.002086544702760875,1
pallet.<br,-0.002086544702760875,1
/>jin,-0.002086544702760875,1
xuan,-0.002086544702760875,1
summit,-0.002086544702760875,1
wanes,-0.002086544702760875,1
awesome!<br,-0.004892675513935198,1
/>grows,-0.004892675513935198,1
section.<br,-0.0011656898548972096,3
grasses,-0.006698971492090398,2
far)<br,-0.004892675513935198,1
hideous,-0.01562045029073488,12
subsitutes,-0.007857022814181013,1
uniformly,-0.007857022814181013,1
erasing,-0.007857022814181013,1
cheesishness,-0.007857022814181013,1
paprica,-0.007857022814181013,1
butterish,-0.007857022814181013,1
madly,-0.007857022814181013,1
cheeselike,-0.007857022814181013,1
--who,-0.007857022814181013,1
bandwagon--,-0.007857022814181013,1
budgetarily,-0.007857022814181013,1
scr,-0.007857022814181013,1
shafted,-0.007857022814181013,1
makers.<br,-0.007857022814181013,1
cinci,-0.007857022814181013,1
heckuva,-0.007857022814181013,1
concocted,-0.007857022814181013,1
pep,-0.007247332289407496,1
ingredients(sugar,-0.007247332289407496,1
pgpr,-0.007247332289407496,2
emulsifiers,-0.007247332289407496,1
vanillin,-0.007247332289407496,1
invert,-0.007247332289407496,1
peppermint)i,-0.007247332289407496,1
/>ok,-0.009160360621214447,2
rant.<br,-0.007247332289407496,1
thrilled.<br,-0.007247332289407496,1
1.<br,-0.007247332289407496,1
/>sooooo,-0.007247332289407496,1
queried,-0.006189874936080741,4
"b001ell3u0"">stevita",-0.006189874936080741,4
3.3-ounce,-0.006189874936080741,4
/>cant,-0.003590759709483488,1
nothingness,-0.008785253918783079,4
insulting,-0.008785253918783079,4
overtake,-0.008785253918783079,4
peary,-0.003060602596960962,1
minded,-0.003060602596960962,1
/>white,-0.00790227599341112,5
plucked,-0.000298030111589469,1
oxidized,-0.000298030111589469,1
subtler,-0.000298030111589469,1
erroneously,-0.000298030111589469,1
roses.<br,-0.000298030111589469,1
bolster,-0.000298030111589469,1
manufacturers.<br,-0.000298030111589469,1
romance,-0.000298030111589469,1
enchanting,-0.000298030111589469,1
garden(tm,-0.000298030111589469,1
releases,-0.000298030111589469,1
provocative,-0.000298030111589469,1
rosy,-0.000298030111589469,1
blushes,-0.000298030111589469,1
liaison,-0.000298030111589469,1
bud,-0.0006904199642910195,2
exquisitely,-0.000298030111589469,1
supremely,-0.000298030111589469,1
romantic,-0.000298030111589469,1
teensy,-0.0011485325487956288,1
painted,-0.0035788842121352595,2
bothers,-0.009394887146918336,1
dye,-0.01162718017202739,5
rolland,-0.0034201813873126715,1
skinned,-0.0034201813873126715,1
probally,-0.0034201813873126715,1
fixx,-0.0004683317706318727,1
resume,-0.002670649969441001,1
deak,0.009237875513693629,1
hully,-0.012516131931715791,2
b&b,0.004488246586743116,2
turnaround,0.008938647125438971,1
daugther,0.002360029492532097,1
eukanauba,-0.004622213902403019,1
developers,-0.004622213902403019,1
loooove,0.009905181724073675,1
grinders,-0.005328025278516483,2
franken,-0.011815944952638043,4
bha,-0.011815944952638043,4
biljac,-0.011815944952638043,4
shortcuts,-0.011815944952638043,4
folksy,-0.011815944952638043,4
kia,-0.011815944952638043,4
mercedes,-0.011815944952638043,4
rubbed,-0.008307422784843463,2
knoxville,0.0012870112797584929,1
bartender,0.0012870112797584929,1
caress,0.0006517107412219047,1
scent.<br,0.0006517107412219047,1
pleasent,0.0006517107412219047,1
netherlands,0.008494676497745483,1
responable,-0.0032371321353518094,1
hosts,-0.004201508472360729,1
atmosphere,-0.004201508472360729,1
remover,-0.003856419441099206,1
countertops.<br,-0.003856419441099206,1
/>ditch,-0.003856419441099206,1
hundereds,-0.003856419441099206,1
easy!<br,-0.003856419441099206,1
truson,0.012559642585595915,1
despises,-0.003943056247468727,1
honeyville,0.0030590941701787717,2
enrich,0.0030590941701787717,1
lactating,0.0030590941701787717,1
mothers.<br,0.0030590941701787717,1
50lbs,0.0030590941701787717,1
newborn,-0.007657259351180984,6
cries,-0.007657259351180986,12
inconsolably,-0.007657259351180984,6
solids.<br,-0.007657259351180984,6
wikipedia,-0.007657259351180984,6
infantile,-0.007657259351180984,6
law.<br,-0.007657259351180984,6
/>lactose,-0.007657259351180984,6
relations,-0.009386832026025839,9
amita,-0.0025233842268183554,1
bellinis,-0.0025233842268183554,1
9.95,-0.01180148063605884,1
optimistically,-0.002571587598104088,5
vicks,-0.002571587598104088,5
humidifier,-0.002571587598104088,5
neti,-0.002571587598104088,5
xlear,-0.002571587598104088,5
wifey,-0.004824583044076765,1
ri,-0.004824583044076765,1
alters,-0.01412273935083552,1
recieve,-0.01412273935083552,1
setting!<br,-0.00224658601359503,1
/>honestly,-0.00224658601359503,1
cans.<br,-0.00224658601359503,1
junky,-0.0065735260836845555,2
envirokids,-0.0020736632143477135,1
magazines,-0.009793266526179043,2
whats,-0.009793266526179043,2
productivity,-0.009793266526179043,2
prettier,-0.009793266526179043,2
(so,-0.009793266526179043,2
groomed,-0.012181142621634534,1
surroundings,-0.012181142621634534,1
mucous,-0.012181142621634534,1
parasites,-0.012181142621634534,1
sacks,-0.0011181707109305231,1
8-cup,-0.0011181707109305231,1
it!!!<br,-0.0009940398839838357,2
boneless.<br,-0.004895177636790322,1
roand,-0.004895177636790322,1
sale!<br,-0.0135902010340457,4
tacky,-0.0135902010340457,4
tendancy,0.00041608309752822,1
muted,-0.004984112181155069,1
1:15,-0.008295685879080944,8
wheel,-0.002035018587509209,5
prosciutto,-0.002035018587509209,1
thirds,-0.002035018587509209,1
cascading,-0.002035018587509209,1
llao,0.001651513036583007,2
bariloche,0.001651513036583007,1
pimples,-0.0011761013800666356,1
acquisition--<a,-0.010972296108375303,4
"b00094jeuo"">izze",-0.010972296108375303,4
bottles)</a>--fully,-0.010972296108375303,4
juice/30,-0.010972296108375303,4
lengthy,-0.010972296108375303,4
epoxy,-0.012845977375715543,3
resin,-0.012845977375715543,3
resting,-0.012845977375715543,3
accelerated,-0.012845977375715543,3
jars).<br,-0.012845977375715543,3
domestically,-0.012845977375715543,3
junkie,0.0024036594866386927,1
agreeable,0.0024036594866386927,1
matcha,0.0024036594866386927,1
benefits.<br,0.0024036594866386927,1
entrepreneurship,0.0024036594866386927,1
conservation,0.0024036594866386927,1
it--,0.0024036594866386927,1
orphan,-0.006077774229440062,1
downfall,-0.006077774229440062,1
resolution,-0.00830911386074149,1
effervescence,0.0027762442615736896,1
wal*mart,0.0027762442615736896,1
overindulging,-0.005053259108675169,1
bunko,-0.005222609093771098,1
pricey.<br,-0.00667323801179009,1
/>____________________________________________________________________________________________________________________________<br,-0.00667323801179009,1
2010:<br,-0.00667323801179009,1
refers,-0.004407555338091053,2
/>ekobrew,-0.007191235965850259,1
/>ez,-0.007191235965850259,1
bean.<br,-0.007191235965850259,1
espresso.<br,-0.007191235965850259,1
/>wrong,-0.007191235965850259,1
/>start,-0.007191235965850259,1
tablespoons)<br,-0.007191235965850259,1
drip.<br,-0.007191235965850259,1
infinity,-0.007191235965850259,1
conical,-0.007191235965850259,1
grinder.<br,-0.007191235965850259,1
/>medium,-0.007191235965850259,1
position.<br,-0.007191235965850259,1
tablespoons.<br,-0.007191235965850259,1
/>extra,-0.007191235965850259,1
/>fine,-0.007191235965850259,1
/>meduim,-0.007191235965850259,1
/>coarse,-0.007191235965850259,1
adapted,-0.007191235965850259,1
draw)<br,-0.007191235965850259,1
/>grind,-0.007191235965850259,1
premeasured,-0.007191235965850259,1
"cups,<br",-0.007191235965850259,1
keuring,-0.007191235965850259,1
"leaking,<br",-0.007191235965850259,1
line:<br,-0.007191235965850259,1
weighing.<br,-0.007191235965850259,1
snyders,-0.005237740261187961,1
hanover,-0.005237740261187961,1
options).<br,-0.009626483255439479,9
obligatory,-0.009626483255439479,9
toe,-0.009626483255439479,9
implying,-0.009626483255439479,9
either-,-0.009626483255439479,9
record.<br,-0.009626483255439479,9
adoption,-0.009626483255439479,9
animals.<br,-0.009626483255439479,9
"b001bcubz0"">castor",-0.009626483255439479,9
ultramix,-0.009626483255439479,9
fomula,-0.009626483255439479,9
15-pound,-0.009626483255439479,9
favorirte,0.0017407874619433036,1
charge.<br,-0.004684920361469267,1
foolproof,0.008713837794590897,1
streight,-0.006476006036415735,1
microvave,-0.006476006036415735,1
oven.<br,-0.006172985595621867,1
/>stretched,-0.006172985595621867,1
bread.<br,-0.006172985595621867,1
doniuts,0.00898421028858138,1
empties,-0.0063202736647993635,1
outragous,-0.007174824879815181,1
1-star,-0.012154205928121276,4
extinguishes,-0.01019572431294364,1
koffee,-0.002470123212648711,1
kinetic,-0.002470123212648711,2
participants,-0.002470123212648711,1
arcata,-0.002470123212648711,2
ferndale,-0.002470123212648711,1
championship,-0.002470123212648711,1
sculpture,-0.002470123212648711,1
uncomfortable,-0.002588738510306333,1
entr&eacute;e,-0.0022898867252418614,8
reflect,-0.0022898867252418614,4
assembling,-0.0022898867252418614,4
costs.<br,-0.0022898867252418614,4
/>products,-0.0022898867252418614,4
destinations,-0.0022898867252418614,4
order.<br,-0.0022898867252418614,4
/>everything,0.006133451407173804,1
remade,-0.002762944411758023,1
dumpling,-0.002762944411758023,1
husbie,-0.002762944411758023,1
wag,-0.01152878639443467,1
familys,-0.00014685208666681622,1
salisbury,-0.00014685208666681622,1
vegi,-0.00014685208666681622,1
frezzer,-0.00014685208666681622,1
rugged,-0.0027123381356796016,2
a).<br,-0.006170517690576769,6
high---34,-0.006170517690576769,6
shepherds,-0.0007917285266012186,1
flaking,-0.0007917285266012186,1
purchses,0.0003222616261064104,1
refridgerated,0.0003222616261064104,1
jenny,0.0016575391782074197,2
craig,0.0034794208395275443,1
scrumptuous,0.0011115124193262697,1
tartlets,0.0011115124193262697,1
pissed,-0.006238206016726811,1
profound,-0.009858179752579114,2
establishing,-0.009858179752579114,2
productive,-0.009858179752579114,2
paleolithic,0.020974300125575003,1
receipes.<a,0.003027227712251867,1
"b004tgwcbq"">garlic",0.003027227712251867,1
oversize,-0.002094029589740482,1
tejava,-0.00764264780387748,2
oolong.<br,-0.00764264780387748,1
duplicated,-0.00764264780387748,1
/>ken,-0.00764264780387748,1
heart.<br,-0.0017902298483447037,1
bust,-0.0017902298483447037,1
healthfulness,-0.005098702346695063,1
buffets,-0.005098702346695063,1
payments,0.00673256791390789,1
lunds,-0.004813033774892877,1
complicated,-0.004813033774892877,1
almsot,-0.007557471680823559,1
corncake,-0.007557471680823559,1
recommneds,0.003159279703310555,1
cavity,0.003159279703310555,2
crowns,0.003159279703310555,1
