word,NNprob,wordCount,NN_Rank
behold,-93.42397,6,22009
broncos,-93.426865,2,22010
baltimore,-93.43317,1,22011
sharting,-93.44237,1,22012
crane,-93.443535,1,22013
wash,-93.44865,18,22014
visit,-93.45305,40,22015
delaware,-93.46986,1,22016
elk,-93.48542,1,22017
gads,-93.518364,1,22018
bowtie,-93.53672,1,22019
embarcadero,-93.54604,1,22020
pumpkin,-93.54689,26,22021
wondrful,-93.5683,2,22022
yayy,-93.57046,1,22023
lindbergh,-93.59408,1,22024
fpc,-93.60142,1,22025
erotic,-93.607376,12,22026
treehouse,-93.609344,1,22027
hop,-93.61303,5,22028
trimmings,-93.61615,1,22029
lookout,-93.63213,2,22030
prospect,-93.63434,3,22031
rabbit,-93.63944,1,22032
solemn,-93.64152,1,22033
thrill,-93.65152,12,22034
packet,-93.67516,4,22035
breakingnews,-93.67705,2,22036
saggy,-93.69068,1,22037
smell,-93.693474,25,22038
mailboxes,-93.727684,1,22039
toothpick,-93.73519,1,22040
remanufacture,-93.736015,1,22041
wines,-93.73797,1,22042
dozing,-93.74481,2,22043
bungalow,-93.7714,2,22044
harold,-93.7779,1,22045
freeing,-93.78115,1,22046
100th,-93.79498,3,22047
schumacher,-93.80016,1,22048
terrified,-93.80106,6,22049
emags,-93.80167,1,22050
morehouse,-93.80266,1,22051
munchkin,-93.80597,1,22052
prepping,-93.81197,1,22053
naat,-93.821304,1,22054
chistmas,-93.83075,1,22055
j8,-93.83915,1,22056
cemetery,-93.8402,2,22057
janina,-93.84383,1,22058
sesh,-93.85017,4,22059
youtoo,-93.87293,1,22060
celebrated,-93.87596,3,22061
bodyshop,-93.88921,2,22062
walkin,-93.89814,2,22063
mccullough,-93.91743,1,22064
buttload,-93.91889,1,22065
khoya,-93.929535,20,22066
yulia,-93.94379,1,22067
fetishes,-93.95701,1,22068
xoxo,-93.9666,9,22069
manicured,-93.96857,1,22070
dumpty,-93.977196,1,22071
froggy,-94.00442,1,22072
revulsion,-94.07049,1,22073
forensic,-94.07313,1,22074
ballet,-94.09016,1,22075
commencing,-94.09473,1,22076
curriculum,-94.104034,1,22077
receipts,-94.113525,1,22078
nervous,-94.137054,19,22079
winds,-94.159996,2,22080
runway,-94.17159,2,22081
summery,-94.17321,1,22082
cards,-94.20483,25,22083
spinoza,-94.20803,1,22084
ccd,-94.21299,1,22085
11-hour,-94.21662,1,22086
poinsettia,-94.22054,1,22087
depart,-94.24377,1,22088
invites,-94.246376,1,22089
madrigal,-94.26215,2,22090
shabby,-94.30606,1,22091
tommorrow,-94.316376,3,22092
sweetdreams,-94.33701,1,22093
mears,-94.383965,1,22094
gourmet,-94.38604,1,22095
posing,-94.39291,9,22096
jammie,-94.39967,1,22097
counterfeit,-94.407196,14,22098
¬,-94.42953,2,22099
wreath,-94.43054,2,22100
cherub,-94.45011,1,22101
restroom,-94.45225,1,22102
tunnels,-94.47367,1,22103
startled,-94.47964,1,22104
classmates,-94.50583,1,22105
rockefeller,-94.51359,9,22106
lifehouse,-94.5155,1,22107
scare,-94.52471,9,22108
scarier,-94.52531,3,22109
humming,-94.54696,4,22110
lubbock,-94.562996,1,22111
chow,-94.588715,1,22112
roasted,-94.59173,1,22113
fruits,-94.596794,3,22114
farm,-94.613144,4,22115
wiggle,-94.617386,1,22116
anal,-94.63029,2,22117
afraid,-94.63097,333,22118
merriment,-94.644905,1,22119
poo,-94.65149,18,22120
chilton,-94.66301,4,22121
journeys,-94.68396,1,22122
surest,-94.68803,1,22123
culminating,-94.68963,1,22124
hunched,-94.70088,1,22125
kiddos,-94.71069,1,22126
bowel,-94.720215,1,22127
mailbox,-94.758,3,22128
macadamias,-94.783264,1,22129
amelie,-94.792854,1,22130
corps,-94.804146,2,22131
lamb,-94.808945,5,22132
bys,-94.84348,1,22133
greener,-94.860306,1,22134
jazz,-94.8827,3,22135
arni,-94.89718,1,22136
keyword,-94.90124,1,22137
lawn,-94.90153,2,22138
starry,-94.91651,1,22139
neighborhoods,-94.94071,1,22140
xoxox,-94.95494,1,22141
steinbeck,-94.99095,1,22142
lifeguard,-95.018715,2,22143
yuck,-95.02394,2,22144
wade,-95.02613,1,22145
thunk,-95.07191,1,22146
pitkin,-95.09243,1,22147
carless,-95.09402,1,22148
deck,-95.10026,22,22149
cineplex,-95.139336,2,22150
souza,-95.14967,1,22151
lifechanging,-95.184265,1,22152
shadiest,-95.19921,1,22153
keychain,-95.20478,11,22154
nasal,-95.20652,1,22155
flowers,-95.21949,17,22156
valentine,-95.229996,1,22157
oncology,-95.23225,1,22158
satsang,-95.237,2,22159
kipling,-95.239525,1,22160
nada,-95.24528,1,22161
doodling,-95.2481,1,22162
oneness,-95.29077,1,22163
pretzels,-95.33902,2,22164
otay,-95.34482,2,22165
richly,-95.34869,1,22166
happen.i,-95.37492,1,22167
guesses,-95.37609,1,22168
burglar,-95.41421,2,22169
hummus,-95.45031,1,22170
twerking,-95.45736,1,22171
cupcake,-95.463585,2,22172
physiotherapy,-95.4675,1,22173
dre,-95.471016,4,22174
paloma,-95.47352,1,22175
baylor,-95.484085,4,22176
visited,-95.485596,6,22177
dullest,-95.525566,1,22178
pinkberry,-95.530754,1,22179
freedoms,-95.53603,1,22180
grandly,-95.551575,1,22181
googling,-95.55204,1,22182
birds,-95.55216,18,22183
toker,-95.55627,1,22184
thirds,-95.55661,1,22185
plunger,-95.56609,1,22186
swish,-95.586716,1,22187
luverly,-95.59375,1,22188
breathers,-95.61782,1,22189
superbowl,-95.61979,1,22190
singin,-95.62199,1,22191
d.c,-95.62241,2,22192
rotted,-95.62391,1,22193
goodness,-95.64879,13,22194
appointment,-95.65073,42,22195
hairdressers,-95.677925,1,22196
snell,-95.690605,1,22197
landon,-95.7311,1,22198
parentals,-95.74709,1,22199
flop,-95.74958,3,22200
spandex,-95.749916,1,22201
vivekananda,-95.75826,1,22202
capstone,-95.7583,1,22203
lotion,-95.789444,1,22204
festivity,-95.79452,1,22205
moses,-95.812675,6,22206
gandalf,-95.83229,1,22207
schwinn,-95.850975,1,22208
priscilla,-95.866905,2,22209
aggies,-95.869415,1,22210
dislocate,-95.89694,1,22211
1929,-95.90423,1,22212
police-,-95.913666,3,22213
mcgraw,-95.917435,1,22214
crusty,-95.92348,3,22215
dreamed,-95.9292,2,22216
ova,-95.951065,5,22217
fishy,-95.95948,1,22218
search,-95.985115,24,22219
poop,-96.09171,10,22220
acupuncture,-96.0923,1,22221
prayer,-96.09517,18,22222
uplift,-96.100174,1,22223
itchy,-96.108116,1,22224
wrapper,-96.10838,2,22225
1949,-96.11027,1,22226
scheduled,-96.11566,4,22227
innovate,-96.12861,4,22228
corridor,-96.1372,2,22229
redeye,-96.1472,1,22230
defrosting,-96.15104,1,22231
wlh,-96.16171,8,22232
coors,-96.22375,1,22233
attic,-96.24113,1,22234
tonga,-96.24147,1,22235
greiner,-96.24173,1,22236
freaky,-96.275604,3,22237
-4th,-96.282005,1,22238
xâ,-96.298584,13,22239
ministry,-96.302315,5,22240
appt,-96.313545,5,22241
scared,-96.37458,99,22242
creed,-96.40219,3,22243
cuppa,-96.41398,2,22244
funfun,-96.41889,1,22245
swooning,-96.42352,1,22246
ampeg,-96.440155,1,22247
philippians,-96.45496,1,22248
intermission,-96.47332,1,22249
snoopy,-96.501396,1,22250
arvo,-96.503296,1,22251
rays,-96.51644,1,22252
gargle,-96.521904,1,22253
fear-,-96.5346,1,22254
shriveled,-96.55722,1,22255
baldhead,-96.59452,1,22256
airplane,-96.594734,3,22257
escalator,-96.59577,2,22258
honored,-96.63706,1,22259
forklift,-96.65267,1,22260
gross,-96.65793,12,22261
opens,-96.66869,7,22262
awee,-96.66889,1,22263
trattoria,-96.676094,1,22264
tidying,-96.68024,1,22265
eagles,-96.68431,1,22266
swiss,-96.69595,1,22267
tonsils,-96.69816,1,22268
2morrow,-96.7188,1,22269
chicken,-96.73952,17,22270
museum,-96.75417,3,22271
saucers,-96.77149,1,22272
smells,-96.79025,20,22273
sappy,-96.79807,1,22274
thrilled,-96.811806,4,22275
respiratory,-96.82437,3,22276
expiry,-96.829796,1,22277
wuthering,-96.83769,1,22278
,-96.8411,1,22279
cider,-96.84333,2,22280
veil,-96.84427,1,22281
rotation,-96.84635,1,22282
trustin,-96.85998,1,22283
condom,-96.9062,1,22284
interviewing,-96.908165,1,22285
sunbeams,-96.91712,1,22286
notebooks,-96.92438,13,22287
tortoises,-96.98638,1,22288
injections,-96.99462,10,22289
82-year,-97.004074,1,22290
luckiest,-97.02111,1,22291
uppercase,-97.02117,1,22292
schooling,-97.04545,1,22293
experimenting,-97.05395,1,22294
teeter,-97.05454,1,22295
cliffs,-97.06637,1,22296
jillion,-97.07342,1,22297
chinchilla,-97.07808,1,22298
hairstylist,-97.085884,1,22299
alegria,-97.13483,1,22300
boxes,-97.14343,4,22301
dressing,-97.14948,6,22302
rq,-97.2392,13,22303
macy,-97.24802,6,22304
outlook,-97.25579,1,22305
edmond,-97.25601,1,22306
inspirational,-97.26496,4,22307
refresher,-97.272896,1,22308
daybreak,-97.27835,13,22309
rainy,-97.300285,12,22310
mehhh,-97.30639,2,22311
tropical,-97.323074,1,22312
12days,-97.32841,1,22313
potter,-97.3386,27,22314
letgo,-97.39767,1,22315
edu,-97.40228,1,22316
hypnotherapy,-97.40331,10,22317
sandusky,-97.42834,5,22318
pittsburgh,-97.435036,17,22319
fizzy,-97.44259,1,22320
rover,-97.44872,2,22321
ebi,-97.45228,1,22322
cubicle,-97.45846,1,22323
dunk,-97.461205,1,22324
bday,-97.493065,35,22325
stinky,-97.5093,2,22326
tahir,-97.51383,1,22327
radiated,-97.55022,1,22328
plumber,-97.55976,1,22329
samples,-97.58945,1,22330
toenails,-97.59688,1,22331
yearly,-97.62362,1,22332
prac,-97.62818,1,22333
containers,-97.66189,1,22334
egoless,-97.688484,1,22335
torte,-97.707825,1,22336
phoebe,-97.722824,1,22337
shoutouts,-97.74915,1,22338
lettuce,-97.77823,1,22339
eyre,-97.78679,1,22340
jazzed,-97.79065,1,22341
bridal,-97.83018,2,22342
booth,-97.84369,13,22343
wilcox,-97.851204,2,22344
pasty,-97.85796,1,22345
afterlife,-97.86352,10,22346
elopement,-97.87227,1,22347
bland,-97.90367,1,22348
lsat,-97.92777,1,22349
barnes,-97.94128,1,22350
vibes,-97.963295,2,22351
geography,-97.974266,4,22352
antlers,-97.99186,1,22353
peeked,-98.00039,1,22354
petro,-98.01217,1,22355
convention,-98.03124,1,22356
foodnetwork,-98.03976,1,22357
legalization,-98.08236,2,22358
limping,-98.0847,1,22359
networking,-98.09305,3,22360
tabi,-98.11965,1,22361
vomiting,-98.152824,3,22362
perked,-98.15287,1,22363
visits,-98.192726,1,22364
windswept,-98.19527,1,22365
antiques,-98.196754,1,22366
dancing,-98.20217,22,22367
explored,-98.212845,1,22368
porch,-98.21293,2,22369
jeep,-98.21387,1,22370
portrait,-98.22949,1,22371
scout,-98.229935,1,22372
orleans,-98.24843,2,22373
nusery,-98.28672,1,22374
transplant,-98.28707,1,22375
penis,-98.28938,7,22376
vegetables,-98.29783,1,22377
sunshines,-98.339584,1,22378
dora,-98.34475,1,22379
celebrations,-98.35543,2,22380
themed,-98.36916,1,22381
mustaches,-98.38799,2,22382
surreal,-98.43611,2,22383
st.louis,-98.438156,1,22384
morse,-98.449715,1,22385
tangible,-98.45644,1,22386
suburbs,-98.49099,1,22387
unelectable,-98.49265,1,22388
yodel,-98.50928,1,22389
recitation,-98.528145,1,22390
ceremonial,-98.528725,1,22391
gathering,-98.53375,1,22392
joshi,-98.55369,1,22393
van,-98.55868,5,22394
boppin,-98.56311,1,22395
sprained,-98.588715,2,22396
gumbo,-98.620674,1,22397
laughter,-98.62098,15,22398
â,-98.65198,57,22399
zion,-98.66034,1,22400
arrival,-98.66653,2,22401
rainbow,-98.68464,2,22402
clown,-98.69966,2,22403
baba,-98.74022,1,22404
intern,-98.77105,1,22405
moritz,-98.7822,1,22406
sweep,-98.78486,2,22407
sickie,-98.794106,1,22408
munching,-98.81876,1,22409
milwaukee,-98.823,1,22410
thrift,-98.82932,1,22411
woodlawn,-98.84855,1,22412
2xist,-98.881546,1,22413
payday,-98.89384,5,22414
salle,-98.90689,1,22415
giggles,-98.92043,1,22416
amish,-98.926414,1,22417
colorful,-98.93119,2,22418
layover,-98.94157,2,22419
bino,-98.941864,1,22420
ray,-98.94866,5,22421
preparation,-98.9772,3,22422
penguin,-98.98866,2,22423
alfredo,-99.01857,1,22424
matilda,-99.019554,1,22425
ics,-99.041725,1,22426
mentor,-99.04541,3,22427
granddaddy,-99.04596,1,22428
handshake,-99.06085,1,22429
stripper,-99.09722,2,22430
blessing,-99.105,26,22431
spotting,-99.13388,4,22432
adventurous,-99.20635,2,22433
roxbury,-99.21401,1,22434
73.2,-99.23297,10,22435
camis,-99.24691,1,22436
shui,-99.266304,1,22437
antibiotics,-99.2816,1,22438
franchise,-99.285835,1,22439
hippopotamus,-99.286705,1,22440
followback,-99.30893,1,22441
mbi,-99.3108,1,22442
weirdos,-99.31261,1,22443
myfavorite,-99.32351,1,22444
powerpoint,-99.342575,2,22445
rains,-99.343956,1,22446
tummies,-99.35988,1,22447
anatomy,-99.3671,7,22448
departs,-99.38158,1,22449
jain,-99.384605,1,22450
potty,-99.40703,1,22451
muskoka,-99.41683,1,22452
mundane,-99.43281,1,22453
fountains,-99.45112,1,22454
sufjan,-99.48692,2,22455
lovethat,-99.4936,1,22456
puggle,-99.520996,1,22457
intimidated,-99.52332,1,22458
tues,-99.53046,1,22459
denver,-99.53737,2,22460
prescreening,-99.55558,1,22461
dover,-99.56643,3,22462
penises,-99.57625,1,22463
bool,-99.57679,2,22464
voyage,-99.57935,1,22465
goodluck,-99.595245,2,22466
driveway,-99.59784,1,22467
undigested,-99.63801,1,22468
seafood,-99.63929,1,22469
bleaker,-99.64718,1,22470
strudel,-99.65096,1,22471
petrified,-99.66581,3,22472
clippers,-99.68373,2,22473
stalky,-99.68545,1,22474
nuzzle,-99.70739,1,22475
choir,-99.70794,9,22476
migr,-99.727745,1,22477
carnival,-99.77146,2,22478
gator,-99.823456,1,22479
chirps,-99.83866,1,22480
popcorn,-99.84944,5,22481
precal,-99.854355,2,22482
macro,-99.85693,2,22483
cypher,-99.86277,2,22484
4rm,-99.87237,2,22485
ecstatic,-99.941765,2,22486
undergrad,-99.99822,1,22487
lenox,-99.99984,1,22488
dreams,-100.00391,25,22489
waldo,-100.01231,1,22490
valentines,-100.01473,1,22491
nek,-100.02447,1,22492
mitzvah,-100.03498,1,22493
xeroxing,-100.03731,1,22494
sparkling,-100.064644,1,22495
sameness,-100.07188,1,22496
redecorated,-100.07334,1,22497
snacks,-100.1009,2,22498
wagon,-100.11245,1,22499
khazana,-100.12439,2,22500
wheelers,-100.1247,1,22501
civics,-100.12483,1,22502
lunching,-100.132904,1,22503
deer,-100.13816,12,22504
hmu,-100.13875,1,22505
halos,-100.17109,1,22506
eaglet,-100.178505,1,22507
gangbangers,-100.18793,1,22508
spinet,-100.22284,1,22509
treats,-100.28497,4,22510
cookin,-100.30426,1,22511
christmassy,-100.313545,2,22512
kroll,-100.359406,1,22513
7.30am,-100.39208,2,22514
anatomies,-100.39912,1,22515
bookclub,-100.40135,1,22516
nices,-100.405174,1,22517
feasting,-100.40912,2,22518
giftcard,-100.41555,1,22519
joy,-100.41886,266,22520
alvin,-100.43917,1,22521
coloring,-100.4597,1,22522
creepy,-100.4696,10,22523
holyspirit,-100.482864,1,22524
celebration,-100.48654,12,22525
myers,-100.49022,2,22526
browse,-100.493324,1,22527
aâ,-100.49554,1,22528
stargazing,-100.50942,1,22529
eyes-,-100.51085,1,22530
zeds,-100.52526,1,22531
eucharistic,-100.5321,1,22532
mantis,-100.53506,1,22533
joyness,-100.54777,1,22534
î,-100.54948,2,22535
transform,-100.54998,10,22536
interzone,-100.55712,1,22537
gardener,-100.55758,1,22538
educational,-100.56748,2,22539
sunny,-100.57809,7,22540
preciate,-100.58396,1,22541
brighten,-100.621155,1,22542
consensual,-100.649994,2,22543
bj,-100.65152,1,22544
friendz,-100.65716,1,22545
stint,-100.66543,2,22546
marshmallows,-100.66808,2,22547
fidelis,-100.69991,1,22548
recipes,-100.70242,16,22549
sondheim,-100.71267,2,22550
newness,-100.715675,1,22551
gunshots,-100.73438,1,22552
colon,-100.74116,1,22553
littles,-100.74296,1,22554
ovation,-100.76563,1,22555
ghostbusters,-100.76702,1,22556
microeconomics,-100.76815,1,22557
experiments,-100.76833,1,22558
foyer,-100.78951,1,22559
onceagain,-100.79905,13,22560
angeles,-100.80229,1,22561
barfing,-100.83285,1,22562
psyc,-100.83448,1,22563
inhaled,-100.85414,1,22564
gloomy,-100.860146,2,22565
scaring,-100.90519,1,22566
contentment,-100.93197,3,22567
snowy,-100.94952,2,22568
sixers,-100.95859,1,22569
cheech,-100.982414,1,22570
mcdo,-100.99363,1,22571
surgeon,-100.994415,1,22572
martha,-101.01924,1,22573
crawling,-101.06184,2,22574
exotic,-101.093285,2,22575
sadiq,-101.14638,15,22576
mornin,-101.16964,1,22577
probate,-101.20254,1,22578
buckeyes,-101.21281,1,22579
treasuries,-101.22145,1,22580
carrots,-101.23936,1,22581
payton,-101.24262,1,22582
kinky,-101.24772,1,22583
blowjob,-101.250916,1,22584
lehigh,-101.25225,1,22585
voy,-101.28106,1,22586
scouring,-101.29206,1,22587
assignment,-101.31255,12,22588
hoopty,-101.31413,1,22589
baton,-101.354645,1,22590
thoreau,-101.35467,1,22591
tomorrows,-101.36518,4,22592
scabs,-101.371574,1,22593
agm,-101.39951,1,22594
jethro,-101.39973,1,22595
kaduna,-101.4128,1,22596
skey,-101.42721,14,22597
campfire,-101.42835,1,22598
fannypack,-101.43951,1,22599
gurgling,-101.448944,1,22600
workshop,-101.45804,5,22601
gentrified,-101.48316,1,22602
horsey,-101.48454,1,22603
vision,-101.50449,3,22604
flute,-101.511,1,22605
posioning,-101.518265,1,22606
praying,-101.519684,14,22607
dressed,-101.5316,9,22608
cheddars,-101.548874,1,22609
awe,-101.555016,7,22610
bondage,-101.56106,1,22611
reorganize,-101.59641,2,22612
tangy,-101.64239,15,22613
frnds,-101.65043,1,22614
vagina,-101.664986,5,22615
wetness,-101.68574,1,22616
eliot,-101.76699,10,22617
scour,-101.80978,2,22618
waving,-101.84753,2,22619
scary,-101.88746,16,22620
3-d,-101.92498,1,22621
soulfully,-101.94872,1,22622
janitor,-101.95159,1,22623
crawled,-101.97607,2,22624
nonnas,-101.98899,1,22625
dove,-101.993034,1,22626
loogie,-102.040596,1,22627
brunch,-102.07288,5,22628
henri,-102.097084,1,22629
birthday,-102.12674,173,22630
zoo,-102.15332,5,22631
tomm,-102.18363,2,22632
oysters,-102.19991,1,22633
chaii,-102.2217,1,22634
dasani,-102.22254,1,22635
doors,-102.23981,11,22636
bowers,-102.2467,1,22637
cabo,-102.27187,1,22638
crd,-102.38232,1,22639
invigorating,-102.418175,1,22640
townhouses,-102.45574,1,22641
portfolio,-102.5665,15,22642
hello,-102.57395,16,22643
planner,-102.576515,4,22644
canton,-102.59469,1,22645
kindergartener,-102.649315,1,22646
travelogues,-102.6863,1,22647
rafia,-102.70481,1,22648
chemo,-102.7187,1,22649
tweeties,-102.719505,2,22650
applause,-102.7382,2,22651
licensed,-102.74005,1,22652
nominee,-102.74395,1,22653
pooh,-102.75274,1,22654
rainbows,-102.755,1,22655
eerie,-102.76944,2,22656
sunflowers,-102.78342,1,22657
bioscience,-102.78556,1,22658
lawnmowers,-102.841286,1,22659
exorcisms,-102.873566,1,22660
spirits,-102.87708,1,22661
shaq,-102.88724,5,22662
amaze,-102.88868,4,22663
jerusalem,-102.92075,2,22664
imagination,-102.922966,5,22665
awards,-102.92939,5,22666
candy,-102.93708,22,22667
hannukah,-102.93888,1,22668
cutest,-102.94051,3,22669
brees,-102.95536,1,22670
inspect,-102.994804,1,22671
driest,-102.99694,1,22672
8am-8pm,-102.997246,1,22673
roadshow,-103.033424,1,22674
cough,-103.04008,8,22675
thanksgiving,-103.042885,186,22676
exciting,-103.117195,20,22677
chapel,-103.12983,3,22678
meadows,-103.14887,1,22679
7-page,-103.15844,1,22680
fishbowl,-103.23377,1,22681
rectum,-103.24107,1,22682
duetting,-103.24595,1,22683
julianna,-103.28414,1,22684
gingerbread,-103.29978,3,22685
10.30am,-103.31251,1,22686
surgery,-103.318565,31,22687
1yo,-103.384125,1,22688
tinkered,-103.40446,1,22689
fengshui,-103.419945,1,22690
magical,-103.42623,9,22691
rosy,-103.43464,1,22692
goodies,-103.44514,10,22693
scribblings,-103.47164,1,22694
bouquet,-103.532326,1,22695
bookbag,-103.582405,3,22696
stuffers,-103.582436,1,22697
legos,-103.59087,1,22698
presents,-103.59457,47,22699
sewers,-103.61555,1,22700
pasture,-103.65288,1,22701
niggaz,-103.710045,1,22702
unstarted,-103.75262,1,22703
bhumi,-103.78218,1,22704
showered,-103.801025,2,22705
havefun,-103.80862,1,22706
myworld,-103.814125,1,22707
bikeride,-103.823204,1,22708
happybirthday,-103.83091,3,22709
scares,-103.8556,19,22710
goats,-103.901115,2,22711
tryouts,-103.92081,1,22712
starvin,-103.96533,1,22713
undies,-103.98705,1,22714
thumpy,-104.03543,1,22715
flopped,-104.06953,1,22716
staircase,-104.101006,2,22717
heights,-104.11062,3,22718
sorting,-104.11592,2,22719
shanty,-104.12257,1,22720
parade,-104.163445,33,22721
ewwwwwww,-104.16458,1,22722
ballinger,-104.17362,1,22723
sightings,-104.19712,1,22724
rumi,-104.23764,1,22725
pao,-104.26928,2,22726
spider,-104.29241,17,22727
repaint,-104.32998,1,22728
backgrounds,-104.33742,1,22729
dawn,-104.33911,12,22730
butterflies,-104.33959,4,22731
consultation,-104.36951,1,22732
sentimentalism,-104.372284,1,22733
teleseminar,-104.40492,1,22734
inspector,-104.41912,1,22735
sirens,-104.54673,1,22736
roses,-104.554245,4,22737
festive,-104.60257,4,22738
planless,-104.65015,1,22739
morrow,-104.687515,1,22740
boy-,-104.715645,1,22741
enlistment,-104.721886,1,22742
duggar,-104.72727,1,22743
kristine,-104.7436,1,22744
chubber,-104.75029,1,22745
inaugural,-104.78581,1,22746
celebratory,-104.79116,1,22747
uplifts,-104.8989,2,22748
breathed,-104.954765,1,22749
petting,-104.95526,1,22750
hugz,-104.95645,1,22751
gratitude,-104.96197,23,22752
casper,-104.973015,1,22753
3year,-104.98798,1,22754
farmland,-105.05051,1,22755
thunderstorm,-105.09244,1,22756
nickelodeon,-105.11064,1,22757
romp,-105.13757,1,22758
happiest,-105.14368,3,22759
dizzy,-105.16245,4,22760
newark,-105.17695,3,22761
ewww,-105.22107,5,22762
kermit,-105.265396,2,22763
6.30,-105.2661,1,22764
rockettes,-105.312706,1,22765
fright,-105.31429,1,22766
//,-105.31579,9,22767
bathtub,-105.32468,1,22768
oral,-105.327095,1,22769
infiltration,-105.43452,5,22770
streamers,-105.440025,1,22771
summers,-105.44282,2,22772
uplifted,-105.46127,1,22773
unfold,-105.48911,1,22774
lsd,-105.52469,1,22775
adventures,-105.55215,2,22776
hooters,-105.580925,1,22777
testimony,-105.61391,1,22778
midwestern,-105.67138,1,22779
afb,-105.6941,1,22780
binder,-105.70887,2,22781
constantinople,-105.819916,1,22782
raindeer,-105.826,1,22783
vegetable,-105.84274,1,22784
rawlins,-105.892845,1,22785
packers,-105.90101,1,22786
pomelo,-105.9383,1,22787
interior,-105.97092,1,22788
greatday,-105.99341,1,22789
aglow,-106.00425,8,22790
lottery,-106.058266,3,22791
improv,-106.05985,1,22792
leap,-106.0727,4,22793
awaits,-106.10651,4,22794
marcel,-106.11994,3,22795
waterfall,-106.122734,2,22796
cummings,-106.134605,1,22797
